t A E T
51960.0 -5.8019736704599425e-05 -0.00010431565139182075 -2.1188520556484312e-08
51970.0 -6.434775578772274e-05 -0.00010045018172857959 -3.3766516329986757e-09
51980.0 -7.04218047134906e-05 -9.61882344565658e-05 1.4463472496929752e-08
51990.0 -7.621789952908691e-05 -9.154665621745057e-05 3.222367095454936e-08
52000.0 -8.17131757827812e-05 -8.654373142452502e-05 4.988907369423562e-08
52010.0 -8.688593296537507e-05 -8.11992518517581e-05 6.731607313524611e-08
52020.0 -9.17157587408634e-05 -7.553426016569464e-05 8.45226174506393e-08
52030.0 -9.618371377937042e-05 -6.957101285011628e-05 1.0159738271135017e-07
52040.0 -0.00010027195788852885 -6.333343565956482e-05 1.1770502073262987e-07
52050.0 -0.00010396432765991032 -5.6845741391867605e-05 1.3369313361270092e-07
52060.0 -0.0001072463464022739 -5.013373539361203e-05 1.4910142352266311e-07
52070.0 -0.00011010504649769021 -4.3223839730406456e-05 1.6405347368878172e-07
52080.0 -0.00011252935825577613 -3.6143217442803546e-05 1.785550948560778e-07
52090.0 -0.00011450948403238684 -2.8920190765726472e-05 1.9183769311866661e-07
52100.0 -0.00011603762121042377 -2.1582871314830587e-05 2.0462156849322222e-07
52110.0 -0.00011710777539938091 -1.4160386548252865e-05 2.1657341269055237e-07
52120.0 -0.00011771571567634935 -6.682009603569609e-06 2.2766197773374736e-07
52130.0 -0.00011785904371962189 8.227439112294243e-07 2.3786875639000577e-07
52140.0 -0.00011753719530261471 8.32424595272475e-06 2.4712030018462193e-07
52150.0 -0.00011675143854357874 1.579289680960828e-05 2.554092794951725e-07
52160.0 -0.00011550487695374465 2.3199212027292648e-05 2.6268112057509403e-07
52170.0 -0.0001138024289200918 3.0513964057850068e-05 2.6892191892183715e-07
52180.0 -0.00011165081509713608 3.770827943399093e-05 2.740977506014274e-07
52190.0 -0.0001090585269312716 4.475376455643338e-05 2.7819366453876466e-07
52200.0 -0.00010603579645547122 5.162261064855264e-05 2.81190431136117e-07
52210.0 -0.00010259455382440139 5.8287707515525624e-05 2.830778500211451e-07
52220.0 -9.874838149168466e-05 6.472274840996792e-05 2.838476565573695e-07
52230.0 -9.451245986192886e-05 7.090233495859815e-05 2.834971996120046e-07
52240.0 -8.990350776271676e-05 7.680207686633193e-05 2.820276762285998e-07
52250.0 -8.493971627180404e-05 8.239868844319483e-05 2.7944498085246024e-07
52260.0 -7.964067699960998e-05 8.767008038612417e-05 2.7575925149012255e-07
52270.0 -7.402730475439896e-05 9.259544700228784e-05 2.7098507772004704e-07
52280.0 -6.812175497959553e-05 9.71553483527629e-05 2.6514128284008034e-07
52290.0 -6.194733629399083e-05 0.0001013317869391888 2.5825093618377527e-07
52300.0 -5.552841852268179e-05 0.00010510827874741309 2.503412418467703e-07
52310.0 -4.889033649353497e-05 0.00010846991832079835 2.414434028160913e-07
52320.0 -4.205929006798211e-05 0.00011140343758290691 2.3159256072634912e-07
52330.0 -3.5062240695609044e-05 0.00011389725821505032 2.2082758744539945e-07
52340.0 -2.792680503860192e-05 0.00011594153733437653 2.091909791512598e-07
52350.0 -2.0681145931929288e-05 0.0001175282063712392 1.9672866066251142e-07
52360.0 -1.3353861249813402e-05 0.00011865100287483768 1.8348982554721024e-07
52370.0 -5.9738710615164195e-06 0.0001193054952716858 1.695267366726757e-07
52380.0 1.4296965870350456e-06 0.00011948910034692185 1.5489449659720686e-07
52390.0 8.827620564067285e-06 0.0001192010934039426 1.3965087137151362e-07
52400.0 1.619070202053207e-05 0.00011844261119401482 1.2385601931429624e-07
52410.0 2.3489879649003477e-05 0.00011721664735322713 1.0757229081635733e-07
52420.0 3.069634434529766e-05 0.00011552804063440412 9.086396305975911e-08
52430.0 3.778165295103018e-05 0.00011338345581104774 7.37969832074678e-08
52440.0 4.471784049215298e-05 0.00011079135733159506 5.643871597653914e-08
52450.0 5.1477530571728014e-05 0.00010776197596312935 3.885767837824485e-08
52460.0 5.803404339794371e-05 0.00010430726837769592 2.1123263859086118e-08
52470.0 6.436150112227766e-05 0.00010044086997133887 3.305473236813773e-09
52480.0 7.043492994567577e-05 9.617804103166118e-05 -1.4525360229064935e-08
52490.0 7.623035868386206e-05 9.15356065353428e-05 -3.229886229847746e-08
52500.0 8.172491342739875e-05 8.653188971897649e-05 -4.994487116385341e-08
52510.0 8.689690775521934e-05 8.118663976753069e-05 -6.739374262110633e-08
52520.0 9.172592837229003e-05 7.552095386804313e-05 -8.457659881651184e-08
52530.0 9.61929156731151e-05 6.955719392730492e-05 -1.0142561800841185e-07
52540.0 0.00010028023895791808 6.331889834184455e-05 -1.1787429418674313e-07
52550.0 0.00010397176602271647 5.683068904873644e-05 -1.3385770904920447e-07
52560.0 0.00010725292683481987 5.01181743863443e-05 -1.493127531705344e-07
52570.0 0.00011011077103171828 4.3207848005421425e-05 -1.6417844470356018e-07
52580.0 0.00011253401904614468 3.612698429322964e-05 -1.7839610443428407e-07
52590.0 0.0001145131066148251 2.8903530751851937e-05 -1.9190959532856068e-07
52600.0 0.00011604022252812517 2.1565997641548936e-05 -2.0466560941858843e-07
52610.0 0.00011710933946694778 1.4143345501052237e-05 -2.166137603062631e-07
52620.0 0.00011771623779215052 6.664870831331608e-06 -2.2770690836533677e-07
52630.0 0.00011785852218466886 -8.399095548857101e-07 -2.3790127173708292e-07
52640.0 0.0001175356311102231 -8.341374995474594e-06 -2.4715659159438644e-07
52650.0 0.00011674883904197952 -1.5809917942986797e-05 -2.554363634972058e-07
52660.0 0.00011550125141625886 -2.3216060770258132e-05 -2.627078781200585e-07
52670.0 0.00011379779238244699 -3.053057212946855e-05 -2.6894244335446803e-07
52680.0 0.00011164518536357654 -3.772458236074832e-05 -2.7411546376602137e-07
52690.0 0.0001090519265357563 -4.476969738394221e-05 -2.782065042839822e-07
52700.0 0.00010602825126479866 -5.1638110818063286e-05 -2.811994314095168e-07
52710.0 0.00010258609373630539 -5.8302713678596674e-05 -2.8308241650548856e-07
52720.0 9.873903984316894e-05 -6.473720141109791e-05 -2.8384803334928314e-07
52730.0 9.450227353412699e-05 -7.091617771652354e-05 -2.834932568262366e-07
52740.0 8.989251694846586e-05 -7.68152547586901e-05 -2.8201950019843443e-07
52750.0 8.492796436597927e-05 -8.241114945594708e-05 -2.794325734576872e-07
52760.0 7.962821039102382e-05 -8.768177533426743e-05 -2.757426808025921e-07
52770.0 7.401417264738907e-05 -9.260632972972905e-05 -2.709643917204758e-07
52780.0 6.810800919282065e-05 -9.71653758989634e-05 -2.6511656050782605e-07
52790.0 6.193303108446586e-05 -0.0001013409197184789 -2.582222896205721e-07
52800.0 5.551361035991331e-05 -0.00010511648071816302 -2.503087742841692e-07
52810.0 4.887508383047965e-05 -0.00010847715711545254 -2.41407252710938e-07
52820.0 4.2043653093331115e-05 -0.00011140968462274253 -2.315528612429566e-07
52830.0 3.5046281133057646e-05 -0.0001139024888410625 -2.2078449739390722e-07
52840.0 2.7910585873858456e-05 -0.00011594573090346492 -2.0914466788952242e-07
52850.0 2.0664731180966513e-05 -0.00011753134632183957 -1.9667931377487843e-07
52860.0 1.3337315713961848e-05 -0.00011865307682522021 -1.8343764011577836e-07
52870.0 5.957260028633375e-06 -0.00011930649503172813 -1.6947191337771052e-07
52880.0 -1.446307544218417e-06 -0.000119489021964412 -1.548372534378162e-07
52890.0 -8.844165883273208e-06 -0.0001191999371928832 -1.3959143226920883e-07
52900.0 -1.6207116402855564e-05 -0.00011844038170747492 -1.2379462248327693e-07
52910.0 -2.3506098310157447e-05 -0.00011721335339846712 -1.0750917764543823e-07
52920.0 -3.0712303275113607e-05 -0.00011552369521019518 -9.07993814394206e-08
52930.0 -3.779728915623295e-05 -0.00011337807606713871 -7.373118876403376e-08
52940.0 -4.473309225934554e-05 -0.00011078496450310987 -5.6371971755630546e-08
52950.0 -5.149233769473626e-05 -0.00010775459528307958 -3.8790239621137954e-08
52960.0 -5.8048347451269955e-05 -0.00010429892897082259 -2.1055407994875156e-08
52970.0 -6.437524563709094e-05 -0.00010043160474700253 -3.237457645011415e-09
52980.0 -7.044806067610127e-05 -9.616788656691968e-05 1.4593263682866585e-08
52990.0 -7.624282381368266e-05 -9.152460290231022e-05 3.236638400870573e-08
53000.0 -8.173666374926454e-05 -8.652008036092221e-05 5.0011747491679644e-08
53010.0 -8.690789689645408e-05 -8.117407128894051e-05 6.745969969126128e-08
53020.0 -9.173611295751262e-05 -7.55076758731252e-05 8.46413913246219e-08
53030.0 -9.620225551072809e-05 -6.954325883304021e-05 1.0148897737651116e-07
53040.0 -0.00010028869717719888 -6.330436112996637e-05 1.1793598386165014e-07
53050.0 -0.00010397930924618389 -5.681560710753249e-05 1.3391746678766202e-07
53060.0 -0.00010725952529125564 -5.010260724744946e-05 1.4937036295112362e-07
53070.0 -0.00011011639868052029 -4.3191857105664465e-05 1.64233672652158e-07
53080.0 -0.00011253865367050133 -3.6110632759794876e-05 1.7844871383991263e-07
53090.0 -0.00011451672992047572 -2.8886883108111263e-05 1.9195941540293005e-07
53100.0 -0.0001160428202280563 -2.1549119598648252e-05 2.0471240788001613e-07
53110.0 -0.00011711090130477617 -1.4126303683900069e-05 2.166573725879365e-07
53120.0 -0.00011771675760319418 -6.6477325003282215e-06 2.2774716150155598e-07
53130.0 -0.00011785799791472597 8.570767559906104e-07 2.3793799296839037e-07
53140.0 -0.00011753406482297379 8.358503311541943e-06 2.471896519016994e-07
53150.0 -0.00011674623693848352 1.5826939760096924e-05 2.554656222371679e-07
53160.0 -0.00011549762376432328 2.3232908908616757e-05 2.6273322658546417e-07
53170.0 -0.00011379315348885471 3.054718009190701e-05 2.6896378257207885e-07
53180.0 -0.00011163955355199566 3.774088459766365e-05 2.741327023485446e-07
53190.0 -0.00010904532401714438 4.4785629545349755e-05 2.782195721772124e-07
53200.0 -0.00010602070411217012 5.165361000651083e-05 2.812082848429112e-07
53210.0 -0.00010257763175155273 5.831771873107488e-05 2.8308701862777425e-07
53220.0 -9.872969640278557e-05 6.47516531060517e-05 2.838483659118197e-07
53230.0 -9.449208553562204e-05 7.093001901557847e-05 2.8348932489615127e-07
53240.0 -8.98815245959719e-05 7.682843102833133e-05 2.8201130389282104e-07
53250.0 -8.491621103190136e-05 8.242360867903944e-05 2.7942015125227877e-07
53260.0 -7.961574248425518e-05 8.769346833547545e-05 2.7572608524324693e-07
53270.0 -7.400103937294086e-05 9.261721036086916e-05 2.7094368846756166e-07
53280.0 -6.809426239173409e-05 9.717540121507008e-05 2.6509183963263107e-07
53290.0 -6.19187250150055e-05 0.00010135005014753266 2.5819363163996113e-07
53300.0 -5.549880147317143e-05 0.00010512468021782473 2.5027629469386286e-07
53310.0 -4.8859830583197544e-05 0.00010848439331672679 2.4137108917804927e-07
53320.0 -4.2028015697625435e-05 0.00011141592897202074 2.3151315013702524e-07
53330.0 -3.503032130002144e-05 0.00011390771668859118 2.2074140084717662e-07
53340.0 -2.789436660268071e-05 0.00011594992162000439 2.0909835442094573e-07
53350.0 -2.0648316484592286e-05 0.00011753448336678456 1.9662996193661568e-07
53360.0 -1.3320770379654588e-05 0.00011865514779887547 1.8338544758726748e-07
53370.0 -5.940649360382672e-06 0.00011930749176905048 1.6941707870201067e-07
53380.0 1.4629179928786604e-06 0.00011948894052603998 1.547800125994178e-07
53390.0 8.860710541945499e-06 0.00011919877791166544 1.3953198935817804e-07
53400.0 1.6223529982610705e-05 0.00011843814915648448 1.2373322409695606e-07
53410.0 2.3522316012441417e-05 0.00011721005637448757 1.0744606836352521e-07
53420.0 3.07282610988627e-05 0.00011551934673592566 9.073479921099375e-08
53430.0 3.781292411902677e-05 0.00011337269329466523 7.366540154455747e-08
53440.0 4.474834264423785e-05 0.00011077856868683082 5.630522431702674e-08
53450.0 5.150714332567886e-05 0.00010774721166539083 3.872280974299633e-08
53460.0 5.806264987495225e-05 0.00010429058668933957 2.098755082615214e-08
53470.0 6.438898842074648e-05 0.00010042233673813154 3.169454989529908e-09
53480.0 7.046118956544067e-05 9.615772940213638e-05 -1.4661157529010684e-08
53490.0 7.625528699246138e-05 9.151359667651906e-05 -3.2433897948782285e-08
53500.0 8.174841203059723e-05 8.650826850451908e-05 -5.007860829503181e-08
53510.0 8.691888390441744e-05 8.116150042022566e-05 -6.752566050478685e-08
53520.0 9.174629534443437e-05 7.549439562309917e-05 -8.470616214614063e-08
53530.0 9.621159307198244e-05 6.952932160643818e-05 -1.0155233394888675e-07
53540.0 0.00010029715307234479 6.32898219494022e-05 -1.1799765373975732e-07
53550.0 0.00010398685008835674 5.680052335054546e-05 -1.3397721366905453e-07
53560.0 0.00010726612132341206 5.008703844328887e-05 -1.494279572664921e-07
53570.0 0.00011012202387112579 4.317586471522025e-05 -1.642888716038907e-07
53580.0 0.00011254328581805811 3.609427989017493e-05 -1.7850133384071719e-07
53590.0 0.00011452035075748622 2.8870234316177124e-05 -1.920092031147726e-07
53600.0 0.00011604541543324388 2.1532240595973154e-05 -2.047591938315939e-07
53610.0 0.00011711246065133197 1.4109261084680347e-05 -2.1670096860776995e-07
53620.0 0.00011771727494063963 6.630593574286493e-06 -2.2778738877657183e-07
53630.0 0.00011785747120760253 -8.742443644681056e-07 -2.3797471260868534e-07
53640.0 0.00011753249616393627 -8.375631837975847e-06 -2.4722268982565847e-07
53650.0 0.00011674363248101558 -1.5843961596993957e-05 -2.554948624585232e-07
53660.0 0.000115493993797565 -2.3249756871814497e-05 -2.6275855636909064e-07
53670.0 0.00011378851235799314 -3.056378768588803e-05 -2.689850996522329e-07
53680.0 0.00011163391957429202 -3.775718626916028e-05 -2.741499255319276e-07
53690.0 0.00010903871944007923 -4.480156095634075e-05 -2.782326302030102e-07
53700.0 0.00010601315499119118 -5.1669108270967234e-05 -2.812171207471417e-07
53710.0 0.00010256916786783904 -5.8332722675640274e-05 -2.830916009848375e-07
53720.0 9.872035117842212e-05 -6.476610351557432e-05 -2.8384868389964325e-07
53730.0 9.448189586035681e-05 -7.09438588477997e-05 -2.834853688974282e-07
53740.0 8.987053068432193e-05 -7.684160566083086e-05 -2.8200309424848517e-07
53750.0 8.490445629055375e-05 -8.24360661060891e-05 -2.794077227548115e-07
53760.0 7.960327328272536e-05 -8.770515938435206e-05 -2.757094740505738e-07
53770.0 7.398790493670388e-05 -9.262808889366726e-05 -2.7092297411111625e-07
53780.0 6.808051456895915e-05 -9.718542429541701e-05 -2.650670976695954e-07
53790.0 6.19044180580309e-05 -0.00010135917821423263 -2.5816495922547505e-07
53800.0 5.548399187118203e-05 -0.00010513287724202953 -2.502438156064095e-07
53810.0 4.884457677463091e-05 -0.00010849162693699673 -2.413349145602775e-07
53820.0 4.201237788224884e-05 -0.00011142217064274583 -2.3147343307557133e-07
53830.0 3.501436120361388e-05 -0.0001139129417700559 -2.2069829106428906e-07
53840.0 2.7878147214049822e-05 -0.00011595410947644037 -2.0905202774250398e-07
53850.0 2.0631901832498557e-05 -0.00011753761747953806 -1.965806059736142e-07
53860.0 1.3304225248098067e-05 -0.0001186572158009274 -1.8333324829051612e-07
53870.0 5.924039051931481e-06 -0.00011930848549152853 -1.6936225310452534e-07
53880.0 -1.4795279197805402e-06 -0.00011948885604627451 -1.5472275740097846e-07
53890.0 -8.877254539690835e-06 -0.00011919761555954488 -1.3947254768422362e-07
53900.0 -1.623994274093541e-05 -0.00011843591351837775 -1.2367182979066413e-07
53910.0 -2.353853276058519e-05 -0.00011720675628458689 -1.0738295204364932e-07
53920.0 -3.0744217821585275e-05 -0.00011551499521037391 -9.067022124316972e-08
53930.0 -3.782855783969851e-05 -0.00011336730750184978 -7.35996122090167e-08
53940.0 -4.4763591668043625e-05 -0.0001107721698898539 -5.623848734888858e-08
53950.0 -5.152194744850909e-05 -0.00010773982511010324 -3.865538592765904e-08
53960.0 -5.807695067872276e-05 -0.00010428224154502625 -2.0919700354166473e-08
53970.0 -6.440272945772304e-05 -0.00010041306593719948 -3.1014460709377113e-09
53980.0 -7.047431660761497e-05 -9.614756952827712e-05 1.4729041210217314e-08
53990.0 -7.626774822613988e-05 -9.150258783980188e-05 3.250139577772298e-08
54000.0 -8.1760158270064e-05 -8.649645414731679e-05 5.0145463855073846e-08
54010.0 -8.692986879540364e-05 -8.114892718383136e-05 6.759159937812622e-08
54020.0 -9.175647551935411e-05 -7.548111312147092e-05 8.477093484826224e-08
54030.0 -9.622092836560439e-05 -6.951538226702424e-05 1.0161566970935112e-07
54040.0 -0.00010030560662870122 -6.327528078999699e-05 1.1805931297777543e-07
54050.0 -0.00010399438855346281 -5.678543776411949e-05 1.3403695336275585e-07
54060.0 -0.00010727271493470661 -5.007146797837296e-05 1.494855301096601e-07
54070.0 -0.00011012764660278112 -4.315987081920865e-05 1.6434407234329658e-07
54080.0 -0.00011254791549451038 -3.6077925702167014e-05 1.785539142703515e-07
54090.0 -0.00011452396908975246 -2.8853584377499505e-05 1.92058984467085e-07
54100.0 -0.00011604800816235683 -2.1515360620320823e-05 2.048059653859426e-07
54110.0 -0.0001171140175326854 -1.4092217705527921e-05 2.1674454531159302e-07
54120.0 -0.00011771778982079659 -6.613454052513076e-06 2.2782760828626066e-07
54130.0 -0.00011785694205923374 8.914123680611816e-07 2.3801139552981744e-07
54140.0 -0.00011753092507662329 8.392760568358046e-06 2.472557207981469e-07
54150.0 -0.00011674102567050182 1.586098346034433e-05 2.5552408973070987e-07
54160.0 -0.00011549036154979476 2.326660466509217e-05 2.627838666456432e-07
54170.0 -0.00011378386900503493 3.0580394911020655e-05 2.6900639815610056e-07
54180.0 -0.0001116282834416353 3.777348737654684e-05 2.7416712950107964e-07
54190.0 -0.00010903211277822882 4.48174916098629e-05 2.782456716233844e-07
54200.0 -0.00010600560387331848 5.168460560475772e-05 2.81225939920398e-07
54210.0 -0.00010256070210295284 5.834772550692921e-05 2.8309617228672486e-07
54220.0 -9.871100417825455e-05 6.4780552626378e-05 2.8384897890324813e-07
54230.0 -9.447170451033575e-05 7.095769720719537e-05 2.8348139770382856e-07
54240.0 -8.985953522402555e-05 7.685477865131943e-05 2.819948747253328e-07
54250.0 -8.489270011192008e-05 8.244852174063707e-05 2.7939527117923357e-07
54260.0 -7.959080279642812e-05 8.771684850068687e-05 2.756928600970883e-07
54270.0 -7.397476935744828e-05 9.263896535018372e-05 2.709022472945858e-07
54280.0 -6.806676573231402e-05 9.719544515420105e-05 2.6504233830392226e-07
54290.0 -6.189011023934065e-05 0.00010136830392032338 2.581362754511523e-07
54300.0 -5.546918153181632e-05 0.00010514107177634388 2.50211313593718e-07
54310.0 -4.8829322377206435e-05 0.00010849885796347246 2.412987336850329e-07
54320.0 -4.199673964304384e-05 0.00011142840961618646 2.314337096671979e-07
54330.0 -3.499840084847958e-05 0.00011391816406785117 2.2065518099647317e-07
54340.0 -2.7861927729890858e-05 0.00011595829448519035 2.0900569429164757e-07
54350.0 -2.061548722932918e-05 0.00011754074867382168 1.9653124008783178e-07
54360.0 -1.3287680316321842e-05 0.00011865928082782894 1.8328104712313654e-07
54370.0 -5.907429094521562e-06 0.00011930947619932558 1.6930741436371787e-07
54380.0 1.4961373403657246e-06 0.00011948876852282709 1.5466550430009085e-07
54390.0 8.893797863590237e-06 0.00011919645014097841 1.39413105796822e-07
54400.0 1.625635468574925e-05 0.0001184336748075417 1.2361042999561227e-07
54410.0 2.3554748543689745e-05 0.00011720345311500244 1.0731983777624945e-07
54420.0 3.076017344222907e-05 0.000115510640620777 9.060564865237861e-08
54430.0 3.784419032160495e-05 0.00011336191868735057 7.35338262469981e-08
54440.0 4.477883930761775e-05 0.00011076576811153526 5.6171748555143694e-08
54450.0 5.1536750076710625e-05 0.00010773243563690747 3.8587962967377796e-08
54460.0 5.809124986185871e-05 0.00010427389353875627 2.0851861043933752e-08
54470.0 6.441646875858216e-05 0.00010040379233682136 3.0334526655980895e-09
54480.0 7.048744179847806e-05 9.61374069522939e-05 -1.479692242876713e-08
54490.0 7.628020751087542e-05 9.149157639547391e-05 -3.256889288772921e-08
54500.0 8.177190247241539e-05 8.648463729469852e-05 -5.0212309293654923e-08
54510.0 8.694085155447589e-05 8.113635156255705e-05 -6.76575268701617e-08
54520.0 9.176665349670902e-05 7.546782836034604e-05 -8.483568759770285e-08
54530.0 9.623026137613026e-05 6.950144080721118e-05 -1.0167899767104084e-07
54540.0 0.0001003140578520096 6.326073765865588e-05 -1.1812095715717404e-07
54550.0 0.00010400192463473562 5.677035036065912e-05 -1.3409667855824822e-07
54560.0 0.00010727930612706742 5.005589585352742e-05 -1.4954310074564826e-07
54570.0 0.00011013326689984893 4.314387543546718e-05 -1.6439924316322195e-07
54580.0 0.00011255254269082646 3.606157018829634e-05 -1.7860648812675266e-07
54590.0 0.00011452758493339939 2.8836933285284957e-05 -1.9210874637148705e-07
54600.0 0.00011605059838825944 2.149847967902914e-05 -2.0485272066408564e-07
54610.0 0.0001171155719276722 1.4075173541820457e-05 -2.1678811075874125e-07
54620.0 0.00011771830224908161 6.596313941407582e-06 -2.2786780611076763e-07
54630.0 0.00011785641048178274 -9.085807733373932e-07 -2.380480645257821e-07
54640.0 0.00011752935159511587 -8.409889516861665e-06 -2.472887266325406e-07
54650.0 0.00011673841650482165 -1.5878005330002593e-05 -2.5555330153794516e-07
54660.0 0.00011548672700562707 -2.328345227468366e-05 -2.6280916551389526e-07
54670.0 0.00011377922342348246 -3.059700177041459e-05 -2.690276841441552e-07
54680.0 0.00011162264515091232 -3.77897879296847e-05 -2.741843078458723e-07
54690.0 0.00010902550402992197 -4.483342152186481e-05 -2.7825868634614743e-07
54700.0 0.00010599805076402314 -5.170010199495188e-05 -2.812347477279629e-07
54710.0 0.00010255223445146096 -5.836272721822732e-05 -2.831007302078227e-07
54720.0 9.870165540346986e-05 -6.479500044454922e-05 -2.838492648212388e-07
54730.0 9.446151150897461e-05 -7.097153410657079e-05 -2.8347741375307246e-07
54740.0 8.984853821548413e-05 -7.686795001302527e-05 -2.819866274472553e-07
54750.0 8.48809425016445e-05 -8.246097557749739e-05 -2.7938280817117744e-07
54760.0 7.957833100647989e-05 -8.77285356589905e-05 -2.756762269521401e-07
54770.0 7.396163261153325e-05 -9.264983969777874e-05 -2.7088150457064107e-07
54780.0 6.805301588185962e-05 -9.720546377341458e-05 -2.650175797647364e-07
54790.0 6.187580155319196e-05 -0.00010137742727513773 -2.5810757958971003e-07
54800.0 5.545437047630537e-05 -0.00010514926384219562 -2.5017880538654585e-07
54810.0 4.881406741592668e-05 -0.00010850608640352438 -2.4126253533494294e-07
54820.0 4.1981100988683416e-05 -0.00011143464590802562 -2.3139397078910263e-07
54830.0 3.498244022268819e-05 -0.00011392338359029433 -2.2061206513142827e-07
54840.0 2.7845708130656518e-05 -0.00011596247664510555 -2.089593561550862e-07
54850.0 2.059907267567499e-05 -0.00011754387695053249 -1.9648187139092999e-07
54860.0 1.3271135591317337e-05 -0.0001186613428726813 -1.832288325802258e-07
54870.0 5.890819501268047e-06 -0.00011931046388387128 -1.6925257626887805e-07
54880.0 -1.512746246282523e-06 -0.00011948867794601579 -1.546082503393767e-07
54890.0 -8.910340532240177e-06 -0.000119195281655574 -1.3935365928538448e-07
54900.0 -1.6272765813917824e-05 -0.00011843143301980746 -1.2354903138839875e-07
54910.0 -2.357096336427566e-05 -0.00011720014687572776 -1.0725672435068514e-07
54920.0 -3.07761279573507e-05 -0.00011550628297617778 -9.054107691410245e-08
54930.0 -3.785982156021282e-05 -0.0001133565268448931 -7.346804096721371e-08
54940.0 -4.4794085577161316e-05 -0.00011075936334860515 -5.6105015821953427e-08
54950.0 -5.155155119790979e-05 -0.00010772504322759888 -3.852054506663441e-08
54960.0 -5.8105547422166815e-05 -0.00010426554266636554 -2.0784022997880763e-08
54970.0 -6.44302063235125e-05 -0.00010039451596129172 -2.9654676105125496e-09
54980.0 -7.050056514876614e-05 -9.612724167996716e-05 1.4864794487109631e-08
54990.0 -7.629266484549305e-05 -9.148056234269521e-05 3.263637949441848e-08
55000.0 -8.178364462270329e-05 -8.647281793646409e-05 5.027914376217e-08
55010.0 -8.695183218662038e-05 -8.11237735534457e-05 6.772344655941098e-08
55020.0 -9.177682926646714e-05 -7.545454135076177e-05 8.490043492456051e-08
55030.0 -9.623959212911446e-05 -6.948749723647971e-05 1.0174231073882848e-07
55040.0 -0.000100322506746952 -6.324619255705012e-05 1.1818258882173539e-07
55050.0 -0.00010400945833079358 -5.675526113895305e-05 1.3415638758712068e-07
55060.0 -0.00010728589489695178 -5.0040322065131565e-05 1.496006463493124e-07
55070.0 -0.00011013888472893003 -4.312787855291902e-05 1.6445441097033922e-07
55080.0 -0.00011255716742020263 -3.6045213347293436e-05 1.7865904991462838e-07
55090.0 -0.00011453119829467296 -2.8820281050204904e-05 1.92158487512191e-07
55100.0 -0.00011605318612895374 -2.148159777503434e-05 2.048994586570374e-07
55110.0 -0.00011711712383718229 -1.405812859529501e-05 2.1683165591157637e-07
55120.0 -0.00011771881220220783 -6.579173240881539e-06 2.2790798407632288e-07
55130.0 -0.00011785587647306181 9.257495869418155e-07 2.3808472873537365e-07
55140.0 -0.00011752777572008124 8.427018672368643e-06 2.4732171579266386e-07
55150.0 -0.00011673580499248692 1.5895027215021506e-05 2.555824911639219e-07
55160.0 -0.00011548309015876966 2.3300299710170497e-05 2.628344415436454e-07
55170.0 -0.00011377457560058138 3.061360825178951e-05 2.690489467070461e-07
55180.0 -0.00011161700470414771 3.780608792065354e-05 2.742014810383194e-07
55190.0 -0.00010901889322309575 4.4849350688458975e-05 2.782716957169633e-07
55200.0 -0.00010599049568541484 5.171559745467756e-05 2.8124353151893176e-07
55210.0 -0.00010254376490744215 5.837772780643846e-05 2.831052594454847e-07
55220.0 -9.869230483257763e-05 6.480944696386727e-05 2.838495331671312e-07
55230.0 -9.445131682482176e-05 7.098536953327136e-05 2.8347341368716895e-07
55240.0 -8.983753966254572e-05 7.688111974259821e-05 2.819783781456229e-07
55250.0 -8.486918348683098e-05 8.247342762516359e-05 2.7937033320979236e-07
55260.0 -7.956585793007223e-05 8.774022086997476e-05 2.756595735497417e-07
55270.0 -7.394849470717443e-05 9.266071195154508e-05 2.7086074607437366e-07
55280.0 -6.8039265008614e-05 9.721548016302154e-05 2.6499279570126304e-07
55290.0 -6.186149198426634e-05 0.0001013865482560023 2.580788813049675e-07
55300.0 -5.5439558698663514e-05 0.00010515745342160499 2.501462911290919e-07
55310.0 -4.8798811888154e-05 0.00010851331226463968 2.412263337463411e-07
55320.0 -4.196546191619912e-05 0.00011144087951082255 2.3135422569159e-07
55330.0 -3.4966479337658314e-05 0.00011392860033925195 2.2056892659083702e-07
55340.0 -2.782948842273568e-05 0.00011596665594429959 2.0891301405538644e-07
55350.0 -2.0582658167739548e-05 0.00011754700230595986 1.964324937838379e-07
55360.0 -1.3254591072287014e-05 0.00011866340195419755 1.831766220756429e-07
55370.0 -5.8742102714195304e-06 0.0001193114485458601 1.6919773222813799e-07
55380.0 1.5293546328710072e-06 0.00011948858431213685 1.5455098510816414e-07
55390.0 8.926882533267673e-06 0.00011919411009437869 1.392942168537032e-07
55400.0 1.6289176129722643e-05 0.00011842918815925147 1.2348763063472243e-07
55410.0 2.3587177227857264e-05 0.00011719683757581436 1.0719361558696655e-07
55420.0 3.079208136985124e-05 0.00011550192228813424 9.047650024921838e-08
55430.0 3.787545155714564e-05 0.00011335113198056121 7.340225693016895e-08
55440.0 4.480933047155538e-05 0.00011075295559626012 5.6038292391895426e-08
55450.0 5.1566350818205826e-05 0.00010771764788715553 3.845313094281771e-08
55460.0 5.811984335814583e-05 0.00010425718892530223 2.0716192362295414e-08
55470.0 6.444394214366025e-05 0.00010038523678685296 2.897482231630031e-09
55480.0 7.051368664895256e-05 9.611707369787799e-05 -1.4932654850596978e-08
